seq1,seq2,title_title_jac_qgm_3_qgm_3
lexmark pro901 wireless-n scanner copier fax,pinnacle pro901 all-in-one printer,0.0821917808219178
pinnacle pro901 all-in-one printer,lexmark pro901 wireless-n scanner copier fax,0.0821917808219178
lexmark pro901 wireless-n scanner copier fax,pro901 all-in-one,0.0847457627118644
pro901 all-in-one,lexmark pro901 wireless-n scanner copier fax,0.0847457627118644
msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.078125
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory,0.078125
msi msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.09230769230769233
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msi msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory,0.09230769230769233
msi - msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.09090909090909093
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msi - msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory,0.09090909090909093
msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory msi,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08396946564885496
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory msi,0.08396946564885496
msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory - msi,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08270676691729323
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory - msi,0.08270676691729323
msm geforce 430 graphics card gddr3 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.06779661016949153
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce 430 graphics card gddr3 2000mhz memory,0.06779661016949153
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia geforce gt430 oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.09848484848484848
msi nvidia geforce gt430 oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.09848484848484848
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,nvidia geforce gt430 oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08461538461538462
nvidia geforce gt430 oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.08461538461538462
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08333333333333333
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.08333333333333333
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi geforce gt430 oc 1 gb vga dvi pci-express video card n430gt-md1gd3 oc,0.08403361344537816
msi geforce gt430 oc 1 gb vga dvi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.08403361344537816
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi geforce gt430 oc 1 gb dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08333333333333333
msi geforce gt430 oc 1 gb dvi hdmi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.08333333333333333
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia geforce gt430 oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3,0.1
msi nvidia geforce gt430 oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.1
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia geforce oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08527131782945736
msi nvidia geforce oc 1 gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.08527131782945736
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia geforce gt430 oc gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.1
msi nvidia geforce gt430 oc gb ddr3 vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.1
msm gt 430 graphics card with 1gb gddr3 2000mhz memory,msi nvidia geforce gt430 oc 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.07692307692307693
msi nvidia geforce gt430 oc 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm gt 430 graphics card with 1gb gddr3 2000mhz memory,0.07692307692307693
msm geforce 430 graphics card with gddr3 memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.06956521739130435
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce 430 graphics card with gddr3 memory,0.06956521739130435
msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory gray,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.07633587786259542
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory gray,0.07633587786259542
msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory - gray,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.07518796992481203
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with 1gb gddr3 2000mhz memory - gray,0.07518796992481203
msm geforce gt graphics card with 1gb gddr3 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.06349206349206349
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt graphics card with 1gb gddr3 2000mhz memory,0.06349206349206349
msm geforce gt 430 graphics card with gddr3 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.07200000000000001
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with gddr3 2000mhz memory,0.07200000000000001
msm geforce gt 430 graphics card with 1gb 2000mhz memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08196721311475409
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with 1gb 2000mhz memory,0.08196721311475409
msm geforce gt 430 graphics card with 1gb gddr3 memory,msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,0.08333333333333333
msi nvidia gt430 1 gb vga dvi hdmi pci-express video card n430gt-md1gd3 oc,msm geforce gt 430 graphics card with 1gb gddr3 memory,0.08333333333333333
motorola droid 2 vehicle dock with vpa,car mount and rapid car charger for droid 2 and droid 2 global retail packaging,0.06930693069306931
car mount and rapid car charger for droid 2 and droid 2 global retail packaging,motorola droid 2 vehicle dock with vpa,0.06930693069306931
droid 2 vehicle dock with vpa,motorola car mount and rapid car charger for motorola droid 2 and droid 2 global retail packaging,0.0594059405940594
motorola car mount and rapid car charger for motorola droid 2 and droid 2 global retail packaging,droid 2 vehicle dock with vpa,0.0594059405940594
droid 2 vehicle dock with vpa,car mount and rapid car charger for droid 2 and droid 2 global retail packaging,0.06451612903225806
car mount and rapid car charger for droid 2 and droid 2 global retail packaging,droid 2 vehicle dock with vpa,0.06451612903225806
droid 2 vehicle dock with vpa,motorola car mount and rapid car motorola droid and droid 2 global retail packaging,0.06741573033707865
motorola car mount and rapid car motorola droid and droid 2 global retail packaging,droid 2 vehicle dock with vpa,0.06741573033707865
droid 2 vehicle dock with vpa,motorola mount and rapid car charger for motorola droid 2 and droid global retail packaging,0.0594059405940594
motorola mount and rapid car charger for motorola droid 2 and droid global retail packaging,droid 2 vehicle dock with vpa,0.0594059405940594
droid 2 vehicle dock with vpa,motorola car mount and rapid car charger for motorola droid 2 and droid 2 global retail packaging blue,0.05660377358490566
motorola car mount and rapid car charger for motorola droid 2 and droid 2 global retail packaging blue,droid 2 vehicle dock with vpa,0.05660377358490566
droid 2 vehicle dock with vpa,motorola car mount and rapid car charger for motorola droid 2 and droid 2 global retail packaging - blue,0.05555555555555555
motorola car mount and rapid car charger for motorola droid 2 and droid 2 global retail packaging - blue,droid 2 vehicle dock with vpa,0.05555555555555555
droid 2 vehicle dock with vpa,motorola car mount and rapid car charger for motorola droid and droid 2 global retail packaging,0.0594059405940594
motorola car mount and rapid car charger for motorola droid and droid 2 global retail packaging,droid 2 vehicle dock with vpa,0.0594059405940594
droid 2 vehicle dock with vpa,motorola car mount and rapid car charger for motorola droid 2 and droid global retail packaging,0.0594059405940594
motorola car mount and rapid car charger for motorola droid 2 and droid global retail packaging,droid 2 vehicle dock with vpa,0.0594059405940594
motorola droid 2 vehicle vpa,car mount and rapid car charger for droid 2 and droid 2 global retail packaging,0.07692307692307693
car mount and rapid car charger for droid 2 and droid 2 global retail packaging,motorola droid 2 vehicle vpa,0.07692307692307693
motorola droid 2 dock vpa,car mount and rapid car charger for droid 2 and droid 2 global retail packaging,0.07954545454545454
car mount and rapid car charger for droid 2 and droid 2 global retail packaging,motorola droid 2 dock vpa,0.07954545454545454
motorola droid 2 vehicle dock with vpa blue,car mount and rapid car charger for droid 2 and droid 2 global retail packaging,0.0660377358490566
car mount and rapid car charger for droid 2 and droid 2 global retail packaging,motorola droid 2 vehicle dock with vpa blue,0.0660377358490566
motorola droid 2 vehicle dock with vpa - blue,car mount and rapid car charger for droid 2 and droid 2 global retail packaging,0.06481481481481481
car mount and rapid car charger for droid 2 and droid 2 global retail packaging,motorola droid 2 vehicle dock with vpa - blue,0.06481481481481481
motorola droid vehicle dock with vpa,car mount and rapid car charger for droid 2 and droid 2 global retail packaging,0.049504950495049514
car mount and rapid car charger for droid 2 and droid 2 global retail packaging,motorola droid vehicle dock with vpa,0.049504950495049514
oki 4332440 type c8 5000,okidata black toner cartridge 5k pages type for c5500n c5650dn c5650n c5800ldn,0.09090909090909093
okidata black toner cartridge 5k pages type for c5500n c5650dn c5650n c5800ldn,oki 4332440 type c8 5000,0.09090909090909093
tcm004us messenger notebook case,targus basic designed for 15.6 inch laptops tcm004us black,0.09523809523809523
targus basic designed for 15.6 inch laptops tcm004us black,tcm004us messenger notebook case,0.09523809523809523
tcm004us case,targus basic messenger case designed for 15.6 inch laptops black,0.06666666666666668
targus basic messenger case designed for 15.6 inch laptops black,tcm004us case,0.06666666666666668
targus messenger case,targus basic designed for 15.6 inch laptops tcm004us black,0.0945945945945946
targus basic designed for 15.6 inch laptops tcm004us black,targus messenger case,0.0945945945945946
targus messenger notebook case,targus basic designed for 15.6 inch laptops tcm004us black,0.08433734939759037
targus basic designed for 15.6 inch laptops tcm004us black,targus messenger notebook case,0.08433734939759037
500gb ministation black,buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,0.0915032679738562
buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,500gb ministation black,0.0915032679738562
500gb ministation black,ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2,0.09774436090225563
ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2,500gb ministation black,0.09774436090225563
500gb ministation black,technology ministation metro 500 gb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2 b,0.0948905109489051
technology ministation metro 500 gb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2 b,500gb ministation black,0.0948905109489051
500gb ministation black,buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2,0.08843537414965986
buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2,500gb ministation black,0.08843537414965986
500gb ministation black,buffalo technology ministation metro gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,0.09333333333333334
buffalo technology ministation metro gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,500gb ministation black,0.09333333333333334
500gb ministation black,buffalo technology ministation metro 500 gb usb portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,0.09395973154362416
buffalo technology ministation metro 500 gb usb portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,500gb ministation black,0.09395973154362416
500gb ministation black,buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx b,0.09859154929577464
buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx b,500gb ministation black,0.09859154929577464
500gb metro black,buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,0.052287581699346414
buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,500gb metro black,0.052287581699346414
500gb metro black,ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2,0.060606060606060615
ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2,500gb metro black,0.060606060606060615
500gb metro black,technology ministation metro 500 gb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2 b,0.051094890510948905
technology ministation metro 500 gb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2 b,500gb metro black,0.051094890510948905
500gb metro black,buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2,0.047619047619047616
buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - onyx hd-pxt500u2,500gb metro black,0.047619047619047616
500gb metro black,buffalo technology ministation metro gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,0.05333333333333334
buffalo technology ministation metro gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,500gb metro black,0.05333333333333334
500gb metro black,buffalo technology ministation metro 500 gb usb portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,0.053691275167785234
buffalo technology ministation metro 500 gb usb portable hard drive with integrated flex cable encryption and turbopc - blue onyx hd-pxt500u2 b,500gb metro black,0.053691275167785234
500gb metro black,buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx b,0.056338028169014086
buffalo technology ministation metro 500 gb usb 2.0 portable hard drive with integrated flex cable encryption and turbopc - blue onyx b,500gb metro black,0.056338028169014086
logic pocket-,case universal,0.0
case universal,logic pocket-,0.0
logic pocket-,upc-2 mossy oak universal,0.0
upc-2 mossy oak universal,logic pocket-,0.0
logic camouflage,case universal,0.0
case universal,logic camouflage,0.0
logic camouflage,case logic upc-2 mossy oak universal pocket,0.06779661016949153
case logic upc-2 mossy oak universal pocket,logic camouflage,0.06779661016949153
logic camouflage,upc-2 mossy oak universal pocket,0.0
upc-2 mossy oak universal pocket,logic camouflage,0.0
logic camouflage,upc-2 mossy oak universal,0.0
upc-2 mossy oak universal,logic camouflage,0.0
logic camouflage,case logic upc-2 oak universal pocket,0.07547169811320754
case logic upc-2 oak universal pocket,logic camouflage,0.07547169811320754
logic camouflage,case logic upc-2 mossy oak universal pocket black,0.061538461538461535
case logic upc-2 mossy oak universal pocket black,logic camouflage,0.061538461538461535
logic camouflage,case logic upc-2 mossy oak universal pocket - black,0.059701492537313425
case logic upc-2 mossy oak universal pocket - black,logic camouflage,0.059701492537313425
logic camouflage,case logic mossy oak universal pocket,0.07547169811320754
case logic mossy oak universal pocket,logic camouflage,0.07547169811320754
10c color,kodak color ink cartridge 8946501,0.0975609756097561
kodak color ink cartridge 8946501,10c color,0.0975609756097561
10c color,color ink cartridge 8946501,0.08108108108108109
color ink cartridge 8946501,10c color,0.08108108108108109
10c color,kodak cartridge 8946501,0.0
kodak cartridge 8946501,10c color,0.0
10c color,kodak color ink cartridge 8946501 gray,0.08695652173913042
kodak color ink cartridge 8946501 gray,10c color,0.08695652173913042
10c color,kodak color ink cartridge 8946501 - gray,0.08333333333333333
kodak color ink cartridge 8946501 - gray,10c color,0.08333333333333333
display easel,ghent gray,0.0
ghent gray,display easel,0.0
ghent gray,new-ghent 19250 - triumph display easel adjust 36 to 62 high gray - ghe19250,0.09090909090909093
new-ghent 19250 - triumph display easel adjust 36 to 62 high gray - ghe19250,ghent gray,0.09090909090909093
ghent gray,new-ghent 19250 - triumph display easel adjust 36 to 62 high gray - ghe19250 ghent,0.08974358974358974
new-ghent 19250 - triumph display easel adjust 36 to 62 high gray - ghe19250 ghent,ghent gray,0.08974358974358974
ghent gray,new-ghent 19250 - triumph display easel adjust 36 to 62 high gray - ghe19250 - ghent,0.09090909090909093
new-ghent 19250 - triumph display easel adjust 36 to 62 high gray - ghe19250 - ghent,ghent gray,0.09090909090909093
ghent gray,new-ghent 19250 - triumph display easel adjust to high gray - ghe19250,0.09859154929577464
new-ghent 19250 - triumph display easel adjust to high gray - ghe19250,ghent gray,0.09859154929577464
ghent gray,new-ghent 19250 - triumph display easel 36 to 62 high gray - ghe19250,0.1
new-ghent 19250 - triumph display easel 36 to 62 high gray - ghe19250,ghent gray,0.1
ghent gray,new-ghent 19250 - triumph display easel adjust 36 to 62 high - ghe19250,0.05263157894736842
new-ghent 19250 - triumph display easel adjust 36 to 62 high - ghe19250,ghent gray,0.05263157894736842
ghent gray,new-ghent - triumph display easel adjust 36 to 62 high gray - ghe19250,0.0945945945945946
new-ghent - triumph display easel adjust 36 to 62 high gray - ghe19250,ghent gray,0.0945945945945946
ghent gray,new-ghent 19250 - triumph display easel adjust to 62 high gray - ghe19250,0.0945945945945946
new-ghent 19250 - triumph display easel adjust to 62 high gray - ghe19250,ghent gray,0.0945945945945946
ghent gray,new-ghent 19250 - triumph display easel adjust 36 to high gray - ghe19250,0.0945945945945946
new-ghent 19250 - triumph display easel adjust 36 to high gray - ghe19250,ghent gray,0.0945945945945946
bravo view 12.1 overhead monitor,ovr-121wfm 12.1 widescreen lcd,0.06451612903225806
ovr-121wfm 12.1 widescreen lcd,bravo view 12.1 overhead monitor,0.06451612903225806
msi n570gtx graphics card,nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.08256880733944955
nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,msi n570gtx graphics card,0.08256880733944955
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.07272727272727272
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics card,0.07272727272727272
n570gtx graphics card,nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.08571428571428573
nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics card,0.08571428571428573
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi hdmi video card n570gtx-m2d12d5 oc,0.08602150537634409
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi hdmi video card n570gtx-m2d12d5 oc,n570gtx graphics card,0.08602150537634409
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb 2dvi hdmi pci-express video card oc,0.05617977528089888
msi nvidia geforce gtx570 oc 1280mb 2dvi hdmi pci-express video card oc,n570gtx graphics card,0.05617977528089888
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc blue,0.07017543859649122
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc blue,n570gtx graphics card,0.07017543859649122
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc - blue,0.06896551724137931
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc - blue,n570gtx graphics card,0.06896551724137931
n570gtx graphics card,msi nvidia geforce oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.0761904761904762
msi nvidia geforce oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics card,0.0761904761904762
n570gtx graphics card,msi nvidia geforce gtx570 oc ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.07766990291262135
msi nvidia geforce gtx570 oc ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics card,0.07766990291262135
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.0761904761904762
msi nvidia geforce gtx570 oc 1280mb 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics card,0.0761904761904762
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb ddr5 mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.0761904761904762
msi nvidia geforce gtx570 oc 1280mb ddr5 mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics card,0.0761904761904762
n570gtx graphics card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card oc,0.0505050505050505
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card oc,n570gtx graphics card,0.0505050505050505
n570gtx card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.07920792079207921
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx card,0.07920792079207921
n570gtx card,nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.09375
nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx card,0.09375
n570gtx card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi hdmi video card n570gtx-m2d12d5 oc,0.09523809523809523
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi hdmi video card n570gtx-m2d12d5 oc,n570gtx card,0.09523809523809523
n570gtx card,msi nvidia geforce gtx570 oc 1280mb 2dvi hdmi pci-express video card oc,0.0625
msi nvidia geforce gtx570 oc 1280mb 2dvi hdmi pci-express video card oc,n570gtx card,0.0625
n570gtx card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc blue,0.0761904761904762
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc blue,n570gtx card,0.0761904761904762
n570gtx card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc - blue,0.07476635514018691
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc - blue,n570gtx card,0.07476635514018691
n570gtx card,msi nvidia geforce oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.08333333333333333
msi nvidia geforce oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx card,0.08333333333333333
n570gtx card,msi nvidia geforce gtx570 oc ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.0851063829787234
msi nvidia geforce gtx570 oc ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx card,0.0851063829787234
n570gtx card,msi nvidia geforce gtx570 oc 1280mb 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.08333333333333333
msi nvidia geforce gtx570 oc 1280mb 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx card,0.08333333333333333
n570gtx card,msi nvidia geforce gtx570 oc 1280mb ddr5 mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.08333333333333333
msi nvidia geforce gtx570 oc 1280mb ddr5 mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx card,0.08333333333333333
n570gtx card,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card oc,0.05555555555555555
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card oc,n570gtx card,0.05555555555555555
n570gtx graphics,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.04629629629629629
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics,0.04629629629629629
n570gtx graphics,nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,0.05825242718446603
nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc,n570gtx graphics,0.05825242718446603
n570gtx graphics,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi hdmi video card n570gtx-m2d12d5 oc,0.054945054945054944
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi hdmi video card n570gtx-m2d12d5 oc,n570gtx graphics,0.054945054945054944
n570gtx graphics,msi nvidia geforce gtx570 oc 1280mb 2dvi hdmi pci-express video card oc,0.02298850574712644
msi nvidia geforce gtx570 oc 1280mb 2dvi hdmi pci-express video card oc,n570gtx graphics,0.02298850574712644
n570gtx graphics,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc blue,0.04464285714285714
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc blue,n570gtx graphics,0.04464285714285714
n570gtx graphics,msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc - blue,0.04385964912280702
msi nvidia geforce gtx570 oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx-m2d12d5 oc - blue,n570gtx graphics,0.04385964912280702
