cluster_id,Title,Authors,Venue,Year,Citations,Source
1805002,Cost Estimation of Spatial k-Nearest-Neighbor Operators.,"Ahmed M. Aly,Walid G. Aref,Mourad Ouzzani",EDBT,2015,3.333333333333333,GoogleScholar
1805003,A Top-Down Approach for Two Level Serializability,"Mourad Ouzzani,  MA Atroun,  NL Belkhodja",VLDB,1994,5.25,GoogleScholar
1805004,A demonstration of AQWA: adaptive query-workload-aware partitioning of big spatial data,"Ahmed M. Aly,Ahmed S. Abdelhamid,Ahmed R. Mahmood,Walid G. Aref,Mohamed S. Hassan,Hazem Elmeleegy,Mourad Ouzzani",VLDB,2015,2.6,GoogleScholar
1805005,Handson db: Managing data dependencies involving human actions,"Mohamed Y. Eltabakh,Walid G. Aref,Ahmed K. Elmagarmid,Mourad Ouzzani",IEEE TKDE,2014,3.0,GoogleScholar
1805006,Uguide: User-guided discovery of fd-detectable errors,"Saravanan Thirumuruganathan,  Laure Berti-Equille,  Mourad Ouzzani,  Jorge-Arnulfo Quiane-Ruiz,  Nan Tang",SIGMOD,2017,3.0,GoogleScholar
1805007,Fast and scalable inequality joins,"Zuhair Khayyat,  William Lucia,  Meghna Singh,  Mourad Ouzzani,  Paolo Papotti,  Jorge-Arnulfo Quian-Ruiz",VLDB Journal,2017,3.0,GoogleScholar
1805008,Supporting real-world activities in database management systems,"Mohamed Y. Eltabakh,Walid G. Aref,Ahmed K. Elmagarmid,Yasin N. Silva,Mourad Ouzzani",ICDE,2010,2.2,GoogleScholar
1805009,A Demonstration of Lusail: Querying Linked Data at Scale,"Essam Mansour,  Ibrahim Abdelaziz,  Mourad Ouzzani,  Ashraf Aboulnaga,  Panos Kalnis",SIGMOD,2017,1.0,GoogleScholar
1805010,In-Memory Distributed Matrix Computation Processing and Optimization,"Yongyang Yu,MingJie Tang,Walid G. Aref,Qutaibah M. Malluhi,Mostafa M. Abbas,Mourad Ouzzani",ICDE,2017,1.0,GoogleScholar
1805011,Query Optimizations Over Decentralized RDF Graphs,"Ibrahim Abdelaziz,  Essam Mansour,  Mourad Ouzzani,  Ashraf Aboulnaga,  Panos Kalnis",ICDE,2017,1.0,GoogleScholar
1805012,ORLF: A flexible framework for online record linkage and fusion,"Eduard C Dragut,  Mourad Ouzzani,  Ahmed K Elmagarmid,  Walid G Aref",ICDE,2016,1.0,GoogleScholar
1805013,JISC: Adaptive Stream Processing Using Just-In-Time State Completion.,"Ahmed M. Aly,Walid G. Aref,Mourad Ouzzani,Hosam M. Mahmoud",EDBT,2014,1.0,GoogleScholar
1805014,The data analytics group at the qatar computing research institute,"George Beskales,  Gautam Das,  Ahmed K Elmagarmid,  Ihab F Ilyas,  Felix Naumann,  Mourad Ouzzani",SIGMOD Record,2013,1.0,GoogleScholar
1805015,U-MAP: a system for usage-based schema matching and mapping,"Hazem Elmeleegy,Jaewoo Lee,El Kindi Rezig,Mourad Ouzzani,Ahmed K. Elmagarmid",SIGMOD,2011,0.6,GoogleScholar
1805016,Lusail: a system for querying linked data at scale,"Ibrahim Abdelaziz,  Essam Mansour,  Mourad Ouzzani,  Ashraf Aboulnaga,  Panos Kalnis",VLDB,2017,0.0,GoogleScholar
1805017,A Demo of the Data Civilizer System,"Raul Castro Fernandez,  Dong Deng,  Essam Mansour,  Abdulhakim A Qahtan,  Wenbo Tao,  Ziawasch Abedjan",SIGMOD,2017,0.0,GoogleScholar
1805018,Errata for Lightning Fast and Space Efficient Inequality Joins (PVLDB 8 (13): 2074--2085),"Zuhair Khayyat,  William Lucia,  Meghna Singh,  Mourad Ouzzani,  Paolo Papotti,  Jorge-Arnulfo Quian-Ruiz",VLDB,2017,0.0,GoogleScholar
1805019,Guided data repair,"Ahmed Elmagarmid,  Jennifer Neville,  Mourad Ouzzani,  Ihab Ilyas,  Mohamed Yakout",VLDB,2011,0.0,GoogleScholar
1805021,The Indiana Center for Database Systems at Purdue University,"Mourad Ouzzani,  Walid G Aref,  Elisa Bertino,  Ann Christine Catlin,  Christopher W Clifton,  Wing-Kai Hon",SIGMOD Record,2005,0.0,GoogleScholar
1805022,Answering queries using views: A survey,Alon Y. Halevy,VLDB Journal,2001,1182.75,GoogleScholar
1805023,Reconciling Schemas of Disparate Data Sources: A Machine-Learning Approach,"AnHai Doan,Pedro M. Domingos,Alon Y. Halevy",SIGMOD,2001,552.6666666666666,GoogleScholar
1805025,Similarity search for web services,"Xin Dong,  Alon Halevy,  Jayant Madhavan,  Ema Nemes,  Jun Zhang",VLDB,2004,547.0,GoogleScholar
1805026,Database techniques for the World-Wide Web: a survey,"Daniela Florescu, Alon Levy, Alberto Mendelzon",SIGMOD Record,1998,438.0,GoogleScholar
1805027,Data integration: the teenage years,"Alon Halevy,  Anand Rajaraman,  Joann Ordille",VLDB,2006,492.0,GoogleScholar
1805028,From databases to dataspaces: a new abstraction for information management,"Michael Franklin,  Alon Halevy,  David Maier",SIGMOD Record,2005,503.5,GoogleScholar
1805029,Reference reconciliation in complex information spaces,"Xin Dong,  Alon Halevy,  Jayant Madhavan",SIGMOD,2005,396.5,GoogleScholar
1805030,Learning to match ontologies on the semantic web,"AnHai Doan,  Jayant Madhavan,  Robin Dhamankar,  Pedro Domingos,  Alon Halevy",VLDB Journal,2003,372.0,GoogleScholar
1805031,An adaptive query execution system for data integration,"Zachary G Ives,  Daniela Florescu,  Marc Friedman,  Alon Levy,  Daniel S Weld",SIGMOD Record,1999,406.5,GoogleScholar
1805032,ULDBs: Databases with uncertainty and lineage,"Omar Benjelloun,  Anish Das Sarma,  Alon Halevy,  Jennifer Widom",VLDB,2006,417.0,GoogleScholar
1805033,iMAP: discovering complex semantic matches between database schemas,"Robin Dhamankar,  Yoonkyong Lee,  AnHai Doan,  Alon Halevy,  Pedro Domingos",SIGMOD,2004,341.5,GoogleScholar
1805034,WebTables: exploring the power of tables on the web,"Michael J. Cafarella, Alon Halevy, Daisy Zhe Wang, Eugene Wu, Yang Zhang",VLDB,2008,286.5,GoogleScholar
1805035,Corpus-based schema matching,"Jayant Madhavan,  Philip A Bernstein,  AnHai Doan,  Alon Halevy",ICDE,2005,311.0,GoogleScholar
1805036,Google's deep web crawl,"Jayant Madhavan,  David Ko,  ucja Kot,  Vignesh Ganapathy,  Alex Rasmussen,  Alon Halevy",VLDB,2008,458.0,GoogleScholar
1805037,Catching the boat with Strudel: experiences with a Web-site management system,"Mary Fernandez,  Daniela Florescu,  Jaewoo Kang,  Alon Levy,  Dan Suciu",SIGMOD Record,1998,307.5,GoogleScholar
1805038,Updating xml,"Igor Tatarinov,  Zachary G Ives,  Alon Y Halevy,  Daniel S Weld",SIGMOD Record,2001,311.5,GoogleScholar
1805039,A vision for management of complex models,"Phillip A Bernstein,  Alon Y Halevy,  Rachel A Pottinger",SIGMOD Record,2000,413.0,GoogleScholar
1805040,Working Models for Uncertain Data,"Anish Das Sarma,Omar Benjelloun,Alon Y. Halevy,Jennifer Widom",ICDE,2006,214.6,GoogleScholar
1805041,Answering Queries with Aggregation Using Views,"Divesh Srivastava, Shaul Dar, H. V. Jagadish, Alon Y. Levy",VLDB,1996,192.2,GoogleScholar
1805043,Enterprise information integration: successes; challenges and controversies,"Alon Y Halevy,  Naveen Ashish,  Dina Bitton,  Michael Carey,  Denise Draper,  Jeff Pollock",SIGMOD,2005,357.0,GoogleScholar
1805044,The piazza peer data management system,"Alon Y Halevy,  Zachary G Ives,  Jayant Madhavan,  Peter Mork,  Dan Suciu,  Igor Tatarinov",IEEE TKDE,2004,195.0,GoogleScholar
1805045,A scalable algorithm for answering queries using views,"Rachel Pottinger,  Alon Y Levy",VLDB,2000,290.0,GoogleScholar
1805046,Efficient query reformulation in peer data management systems,"Igor Tatarinov,  Alon Halevy",SIGMOD,2004,195.25,GoogleScholar
1805047,Bootstrapping pay-as-you-go data integration systems,"Anish Das Sarma, Xin Dong, Alon Halevy",SIGMOD,2008,147.33333333333334,GoogleScholar
1805048,Pay-as-you-go user feedback for dataspace systems,"Shawn R. Jeffery,Michael J. Franklin,Alon Y. Halevy",SIGMOD,2008,139.16666666666666,GoogleScholar
1805049,The Piazza peer data management project,"Igor Tatarinov,  Zachary Ives,  Jayant Madhavan,  Alon Halevy,  Dan Suciu,  Nilesh Dalvi",SIGMOD Record,2003,167.0,GoogleScholar
1805050,Queries independent of updates,"Alon Y. Levy,Yehoshua Sagiv",VLDB,1993,119.0,GoogleScholar
1805051,Data integration with uncertainty,"Xin Dong,  Alon Y Halevy,  Cong Yu",VLDB,2007,180.0,GoogleScholar
1805053,Recovering semantics of tables on the web,"Petros Venetis,  Alon Halevy,  Jayant Madhavan,  Marius Paca,  Warren Shen,  Fei Wu",VLDB,2011,133.5,GoogleScholar
1805054,A Platform for Personal Information Management and Integration,"Xin Luna Dong,  Alon Halevy",CIDR,2005,134.0,GoogleScholar
1805055,STRUDEL: a Web site management system,"Mary Fernandez, Daniela Florescu, Jaewoo Kang, Alon Levy, Dan Suciu",SIGMOD Record,1997,136.0,GoogleScholar
1805056,Databases with uncertainty and lineage,"Omar Benjelloun,  Anish Das Sarma,  Alon Halevy,  Martin Theobald,  Jennifer Widom",VLDB Journal,2008,241.33333333333331,GoogleScholar
1805058,Theory of answering queries using views,Alon Y. Halevy,SIGMOD Record,2000,104.0,GoogleScholar
1805060,Declarative specification of Web sites with S,"Mary Fernndez,  Daniela Florescu,  Alon Levy,  Dan Suciu",VLDB Journal,2000,99.8,GoogleScholar
1805061,Indexing dataspaces,"Xin Dong, Alon Halevy",SIGMOD,2007,114.25,GoogleScholar
1805062,Google fusion tables: web-centered data management and collaboration,"Hector Gonzalez,  Alon Y Halevy,  Christian S Jensen,  Anno Langen,  Jayant Madhavan,  Rebecca Shapley",SIGMOD,2010,107.0,GoogleScholar
1805063,Obtaining Complete Answers from Incomplete Databases,Alon Y. Levy,VLDB,1996,102.6,GoogleScholar
1805064,The Claremont report on database research,"Rakesh Agrawal,  Anastasia Ailamaki,  Philip A Bernstein,  Eric A Brewer,  Michael J Carey,  Surajit Chaudhuri",SIGMOD Record,2008,160.0,GoogleScholar
1805065,An XML query engine for network-bound data,"Zachary G Ives,  Alon Y Halevy,  Daniel S Weld",VLDB Journal,2002,116.0,GoogleScholar
1805066,Using probabilistic information in data integration,"Daniela Florescu,Daphne Koller,Alon Y. Levy",VLDB,1997,87.2,GoogleScholar
1805067,Data integration for the relational web,"Michael J. Cafarella, Alon Halevy, Nodira Khoussainova",VLDB,2009,101.5,GoogleScholar
1805068,Data integration with uncertainty,"Xin Luna Dong,  Alon Halevy,  Cong Yu",VLDB Journal,2009,140.0,GoogleScholar
1805069,Query optimization by predicate move-around,"Alon Y Levy,  Inderpal Singh Mumick,  Yehoshua Sagiv",VLDB,1994,94.5,GoogleScholar
1805070,Adapting to source properties in processing data integration queries,"Zachary G Ives,  Alon Y Halevy,  Daniel S Weld",SIGMOD,2004,90.5,GoogleScholar
1805071,Harvesting relational tables from lists on the web,"Hazem Elmeleegy,  Jayant Madhavan,  Alon Halevy",VLDB,2009,82.5,GoogleScholar
1805072,Personal information management with SEMEX,"Yuhan Cai,  Xin Luna Dong,  Alon Halevy,  Jing Michelle Liu,  Jayant Madhavan",SIGMOD,2005,81.5,GoogleScholar
1805073,Introduction to the special issue on semantic integration,"AnHai Doan,Natalya Fridman Noy,Alon Y. Halevy",SIGMOD Record,2004,65.2,GoogleScholar
1805074,Crossing the Structure Chasm.,"Alon Y Halevy,  Oren Etzioni,  AnHai Doan,  Zachary G Ives,  Jayant Madhavan,  Luke K McDowell",CIDR,2003,80.5,GoogleScholar
1805075,Supporting executable mappings in model management,"Sergey Melnik,  Philip A Bernstein,  Alon Halevy,  Erhard Rahm",SIGMOD,2005,72.5,GoogleScholar
1805076,A formal perspective on the view selection problem,"Rada Chirkova,Alon Y. Halevy,Dan Suciu",VLDB Journal,2002,67.4,GoogleScholar
1805077,A formal perspective on the view selection problem,"Rada Chirkova,  Alon Y Halevy,  Dan Suciu",VLDB Journal,2002,93.0,GoogleScholar
1805078,Web-scale extraction of structured data,"Michael J Cafarella,  Jayant Madhavan,  Alon Halevy",SIGMOD Record,2009,56.0,GoogleScholar
1805079,Schema mediation for large-scale semantic data sharing,"Y Halevy,  G Ives,  Dan Suciu,  Igor Tatarinov",VLDB Journal,2005,56.5,GoogleScholar
1805080,Finding related tables,"Anish Das Sarma,  Lujun Fang,  Nitin Gupta,  Alon Halevy,  Hongrae Lee,  Fei Wu",SIGMOD,2012,53.0,GoogleScholar
1805083,Constraints and redundancy in datalog,"Alon Levy, Yehoshua Sagiv",PODS,1992,44.0,GoogleScholar
1805085,Openii: an open source information integration toolkit,"Len Seligman,  Peter Mork,  Alon Halevy,  Ken Smith,  Michael J Carey,  Kuang Chen",SIGMOD,2010,47.0,GoogleScholar
1805086,Optimization of Run-time Management of Data Intensive Web-sites,"Daniela Florescu,Alon Y. Levy,Dan Suciu,Khaled Yagoub",VLDB,1999,40.4,GoogleScholar
1805087,Representing uncertain data: models; properties; and algorithms,"Anish Das Sarma,  Omar Benjelloun,  Alon Halevy,  Shubha Nabar,  Jennifer Widom",VLDB Journal,2009,54.0,GoogleScholar
1805088,Hyper-local; directions-based ranking of places,"Petros Venetis,  Hector Gonzalez,  Christian S Jensen,  Alon Halevy",VLDB,2011,29.5,GoogleScholar
1805089,Containment of nested XML queries,"Xin Dong,  Alon Y Halevy,  Igor Tatarinov",VLDB,2004,27.6,GoogleScholar
1805090,Biperpedia: an ontology for search applications,"Rahul Gupta,  Alon Halevy,  Xuezhi Wang,  Steven Euijong Whang,  Fei Wu",VLDB,2014,33.75,GoogleScholar
1805091,The beckman report on database research,"Daniel Abadi,  Rakesh Agrawal,  Anastasia Ailamaki,  Magdalena Balazinska,  Philip A Bernstein,  Michael J Carey",SIGMOD Record,2014,47.0,GoogleScholar
1805092,Data management projects at Google,"Michael Cafarella,  Edward Chang,  Andrew Fikes,  Alon Halevy,  Wilson Hsieh,  Alberto Lerner",SIGMOD Record,2008,27.0,GoogleScholar
1805093,Crowd-powered find algorithms,"Anish Das Sarma,  Aditya Parameswaran,  Hector Garcia-Molina,  Alon Halevy",ICDE,2014,34.0,GoogleScholar
1805094,Harvesting relational tables from lists on the web,"Hazem Elmeleegy,  Jayant Madhavan,  Alon Halevy",VLDB Journal,2011,34.0,GoogleScholar
1805096,Data integration with dependent sources,"Anish Das Sarma, Xin Luna Dong, Alon Halevy",EDBT,2011,17.5,GoogleScholar
1805097,The nimble integration engine,"Denise Draper,Alon Y. Halevy,Daniel S. Weld",SIGMOD,2001,16.666666666666668,GoogleScholar
1805098,Reasoning with Aggregation Constraints,"Alon Y. Levy,Inderpal Singh Mumick",EDBT,1996,20.5,GoogleScholar
1805099,Applying WebTables in Practice.,"Sreeram Balakrishnan,  Alon Y Halevy,  Boulos Harb,  Hongrae Lee,  Jayant Madhavan,  Afshin Rostamizadeh",CIDR,2015,29.0,GoogleScholar
1805100,Efficient spatial sampling of large geographical tables,"Anish Das Sarma,  Hongrae Lee,  Hector Gonzalez,  Jayant Madhavan,  Alon Halevy",SIGMOD,2012,14.5,GoogleScholar
1805101,Exploring schema repositories with schemr,"Kuang Chen,  Akshay Kannan,  Jayant Madhavan,  Alon Halevy",SIGMOD Record,2011,16.0,GoogleScholar
1805102,Goods: Organizing google's datasets,"Alon Halevy,  Flip Korn,  Natalya F Noy,  Christopher Olston,  Neoklis Polyzotis,  Sudip Roy",SIGMOD,2016,27.0,GoogleScholar
1805104,A first tutorial on dataspaces,"Michael Franklin,  Alon Halevy,  David Maier",VLDB,2008,14.5,GoogleScholar
1805105,Databases and Web 2.0 panel at VLDB 2007,"Sihem Amer-Yahia,  Volker Markl,  Alon Halevy,  AnHai Doan,  Gustavo Alonso,  Donald Kossmann",SIGMOD Record,2008,22.0,GoogleScholar
1805106,Structures; semantics and statistics,Alon Y Halevy,VLDB,2004,18.0,GoogleScholar
1805107,Self-organizing data sharing communities with SAGRES,"Zachary Ives,  Alon Levy,  Jayant Madhavan,  Rachel Pottinger,  Stefan Saroiu,  Igor Tatarinov",SIGMOD Record,2000,13.0,GoogleScholar
1805108,Query processing in the information manifold,"A Levy,  Anand Rajaraman,  J Ordille",VLDB,1996,12.0,GoogleScholar
1805109,Mining subjective properties on the web,"Immanuel Trummer,  Alon Halevy,  Hongrae Lee,  Sunita Sarawagi,  Rahul Gupta",SIGMOD,2015,9.0,GoogleScholar
1805110,Consistent thinning of large geographical data for map visualization,"Anish Das Sarma,  Hongrae Lee,  Hector Gonzalez,  Jayant Madhavan,  Alon Halevy",TODS,2013,7.0,GoogleScholar
1805111,Web data management,"Michael J Cafarella,  Alon Y Halevy",SIGMOD,2011,4.5,GoogleScholar
1805112,Recent progress towards an ecosystem of structured data on the Web,"Nitin Gupta,  Alon Y Halevy,  Boulos Harb,  Heidi Lam,  Hongrae Lee,  Jayant Madhavan",ICDE,2013,3.0,GoogleScholar
1805113,Answering web questions using structured data: dream or reality?,"Fernando Pereira,Anand Rajaraman,Sunita Sarawagi,William Tunstall-Pedoe,Gerhard Weikum,Alon Y. Halevy",VLDB,2009,2.8,GoogleScholar
1805114,Challenges for Global Information Systems,"Alon Y Levy,  Abraham Silberschatz,  Divesh Srivastava,  Maria Zemankova",VLDB,1994,5.25,GoogleScholar
1805115,Rethinking the conference reviewing process,"Michael J Franklin,  Jennifer Widom,  Anastassia Ailamaki,  Philip A Bernstein,  David DeWitt,  Alon Halevy",SIGMOD,2004,4.0,GoogleScholar
1805116,Special issue on structured and crowd-sourced data on the Web,"Marco Brambilla,  Stefano Ceri,  Alon Halevy",VLDB Journal,2013,3.0,GoogleScholar
1805117,Dataspaces: The tutorial,"AY Halevy,  David Maier,  MJ Franklin",VLDB,2008,3.0,GoogleScholar
1805118,What does Web 2.0 have to do with databases?,"Sihem Amer-Yahia,  Alon Halevy",VLDB,2007,1.75,GoogleScholar
1805119,Learning about data integration challenges from day one,Alon Y. Halevy,SIGMOD Record,2003,2.6,GoogleScholar
1805120,Querying Heterogeneous Information Sources Using Source Descriptions,"Alon Y. Levy,Anand Rajaraman,Joann J. Ordille",VLDB,1996,560.8,GoogleScholar
1805122,Technical Perspective: Incremental Knowledge Base Construction Using DeepDive,Alon Y. Halevy,SIGMOD Record,2016,0.4,GoogleScholar
1805123,Towards an ecosystem of structured data on the web,Alon Y. Halevy,EDBT,2012,0.4,GoogleScholar
1805125,Reminiscences on influential papers,Kenneth A Ross,SIGMOD Record,2001,1.0,GoogleScholar
1805127,Keynote talks,Alon Halevy,SIGMOD,2007,0.0,GoogleScholar
1805128,Published online: 8 March 2005 M. Tamer zsu: Coordinating Editor-in-Chief,"Alon Y Halevy,  Zachary G Ives,  Dan Suciu,  Igor Tatarinov,  Avigdor Gal,  Ateret Anaby-Tavor",VLDB Journal,2005,0.0,GoogleScholar
1805129,The Semantic Integration Workshop at ISWC 2003,"A Doan,  A Halevy,  N Noy",SIGMOD Record,2004,0.0,GoogleScholar
1805130,iMAP,"Robin Dhamankar,  Yoonkyong Lee,  AnHai Doan,  Alon Halevy,  Pedro Domingos",SIGMOD,2004,0.0,GoogleScholar
1805131,Reminiscences on Influential Papers,"Christos Faloutsos,  A Levy,  P O'Neil,  E Simon,  D Srivastava,  V Vianu",SIGMOD Record,2000,0.0,GoogleScholar
1805132,Is Web-site Management a Database Problem?,"Daniela Florescu,Alon Y. Levy,Dan Suciu",VLDB,1998,0.0,GoogleScholar
1805133,Provenance management in curated databases,"Peter Buneman,Adriane Chapman,James Cheney",SIGMOD,2006,193.66666666666663,GoogleScholar
1805135,The W3C PROV family of specifications for modelling provenance metadata,"Paolo Missier,Khalid Belhajjame,James Cheney",EDBT,2013,36.16666666666666,GoogleScholar
1805136,Destabilizers and independence of XML updates,"Michael Benedikt,  James Cheney",VLDB,2010,22.0,GoogleScholar
1805137,Schema-based independence analysis for XML updates,"Michael Benedikt,  James Cheney",VLDB,2009,20.0,GoogleScholar
1805138,ACCOn: checking consistency of XML write-access control policies,"Loreto Bravo,James Cheney,Irini Fundulaki",EDBT,2008,9.833333333333334,GoogleScholar
1805139,Query shredding: efficient relational evaluation of queries over nested multisets,"James Cheney,Sam Lindley,Philip Wadler",SIGMOD,2014,9.333333333333334,GoogleScholar
1805140,The database Wiki project: a general-purpose platform for data curation and collaboration,"Peter Buneman,James Cheney,Sam Lindley,Heiko Mller",SIGMOD Record,2011,6.5,GoogleScholar
1805141,DBWiki: a structured wiki for curated data and collaborative data management,"Peter Buneman,James Cheney,Sam Lindley,Heiko Mller",SIGMOD,2011,7.833333333333332,GoogleScholar
1805142,Report on the Principles of Provenance Workshop,"James Cheney,Peter Buneman,Bertram Ludآ¤scher",SIGMOD Record,2008,5.666666666666668,GoogleScholar
1805143,Consistency and repair for XML write-access control policies,"Loreto Bravo,James Cheney,Irini Fundulaki,Ricardo Segovia",VLDB Journal,2012,5.75,GoogleScholar
1805145,Workshop on theory and practice of provenance event report,James Cheney,SIGMOD Record,2009,3.333333333333333,GoogleScholar
1805146,Revisiting forward node-selecting queries over trees,James Cheney,TODS,2013,0.0,GoogleScholar
1805147,An online cost sensitive decision-making method in crowdsourcing systems,"Jinyang Gao,  Xuan Liu,  Beng Chin Ooi,  Haixun Wang,  Gang Chen",SIGMOD,2013,23.5,GoogleScholar
1805148,DSH: data sensitive hashing for high-dimensional k-nnsearch,"Jinyang Gao,  Hosagrahar Visvesvaraya Jagadish,  Wei Lu,  Beng Chin Ooi",SIGMOD,2014,18.75,GoogleScholar
1805149,Learning user preferences by adaptive pairwise comparison,"Li Qian,Jinyang Gao,H. V. Jagadish",VLDB,2015,4.0,GoogleScholar
1805150,Multiple-query optimization,Timos K. Sellis,TODS,1988,675.0,GoogleScholar
1805151,A survey of logical models for OLAP databases,"Panos Vassiliadis,  Timos Sellis",SIGMOD Record,1999,191.33333333333331,GoogleScholar
1805152,A model for the prediction of R-tree performance,"Yannis Theodoridis, Timos Sellis",PODS,1996,194.5,GoogleScholar
1805153,Topological relations in the world of minimum bounding rectangles: A study with R-trees,"Dimitris Papadias,  Timos Sellis,  Yannis Theodoridis,  Max J Egenhofer",SIGMOD Record,1995,221.0,GoogleScholar
1805154,Data Warehouse Configuration,"Dimitri Theodoratos,  Timos Sellis",VLDB,1997,199.25,GoogleScholar
1805155,Optimizing ETL processes in data warehouses,"Alkis Simitsis,  Panos Vassiliadis,  Timos Sellis",ICDE,2005,134.5,GoogleScholar
1805156,Analysis of object oriented spatial access methods,"Christos Faloutsos,Timos K. Sellis,Nick Roussopoulos",SIGMOD,1987,116.4,GoogleScholar
1805157,Qualitative representation of spatial knowledge in two-dimensional space,"Dimitris Papadias,  Timos Sellis",VLDB Journal,1994,142.5,GoogleScholar
1805158,Efficient Cost Models for Spatial Queries Using R-Trees,"Yannis Theodoridis,Emmanuel Stefanakis,Timos K. Sellis",IEEE TKDE,2000,95.4,GoogleScholar
1805159,Parametric query optimization,"Yannis E Ioannidis,  Raymond T Ng,  Kyuseok Shim,  Timos K Sellis",VLDB,1992,72.0,GoogleScholar
1805160,State-space optimization of ETL workflows,"Alkis Simitsis,  Panos Vassiliadis,  Timos Sellis",IEEE TKDE,2005,65.5,GoogleScholar
1805161,Implementing large production systems in a DBMS environment: concepts and algorithms,"Timos K. Sellis,Chih-Chen Lin,Louiqa Raschid",SIGMOD,1988,64.0,GoogleScholar
1805162,On the Multiple-Query Optimization Problem,"Timos K. Sellis,Subrata Ghosh",IEEE TKDE,1990,78.75,GoogleScholar
1805163,Flexible buffer allocation based on marginal gains,"Raymond T. Ng,Christos Faloutsos,Timos K. Sellis",SIGMOD,1991,59.4,GoogleScholar
1805165,Global query optimization,Timos K Sellis,SIGMOD Record,1986,60.66666666666666,GoogleScholar
1805166,Query languages for relational multidatabases,"John Grant,  Witold Litwin,  Nick Roussopoulos,  Timos Sellis",VLDB Journal,1993,47.25,GoogleScholar
1805168,Predictive load control for flexible buffer allocation,"Christos Faloutsos,  Raymond Ng,  Timos Sellis",VLDB,1991,45.5,GoogleScholar
1805169,Top-k dominant web services under multi-criteria matching,"Dimitrios Skoutas,  Dimitris Sacharidis,  Alkis Simitsis,  Verena Kantere,  Timos Sellis",EDBT,2009,39.0,GoogleScholar
1805170,On-line discovery of hot motion paths,"Dimitris Sacharidis,  Kostas Patroumpas,  Manolis Terrovitis,  Verena Kantere,  Michalis Potamias,  Kyriakos Mouratidis",EDBT,2008,33.0,GoogleScholar
1805171,Parametric query optimization,"Yannis E Ioannidis,  Raymond T Ng,  Kyuseok Shim,  Timos K Sellis",VLDB Journal,1997,61.0,GoogleScholar
1805172,Multidimensional Access Methods: Trees Have Grown Everywhere,"Timos K Sellis,  Nick Roussopoulos,  Christos Faloutsos",VLDB,1997,42.333333333333336,GoogleScholar
1805173,Conflict resolution of rules assigning values to virtual attributes,"Yannis E. Ioannidis,Timos K. Sellis",SIGMOD,1989,27.4,GoogleScholar
1805174,Coupling production systems and database systems: A homogeneous approach,"Timos K. Sellis,Chih-Chen Lin,Louiqa Raschid",IEEE TKDE,1993,28.0,GoogleScholar
1805175,Storing and indexing spatial data in p2p systems,"Verena Kantere,  Spiros Skiadopoulos,  Timos Sellis",IEEE TKDE,2009,43.0,GoogleScholar
1805176,Chorochronos: A research network for spatiotemporal database systems,"U Frank Andrew,  Grumbach Stphane,  Hartmut Gting Ralf,  S Jensen Christian,  Koubarakis Manolis,  A Lorentzos Nikos",SIGMOD Record,1999,21.5,GoogleScholar
1805177,Data intensive production systems: the DIPS approach,"Timos Sellis,  C Lin,  Louiqa Raschid",SIGMOD Record,1989,28.66666666666667,GoogleScholar
1805178,A family of directional relation models for extended objects,"Spiros Skiadopoulos,  Nikos Sarkas,  Timos Sellis,  Manolis Koubarakis",IEEE TKDE,2007,20.0,GoogleScholar
1805179,Computing and managing cardinal direction relations,"Spiros Skiadopoulos,Christos Giannoukos,Nikos Sarkas,Panos Vassiliadis,Timos K. Sellis,Manolis Koubarakis",IEEE TKDE,2005,17.0,GoogleScholar
1805180,Using differential technlques to efficiently support transaction time,"Christian S Jensen,  Leo Mark,  Nick Roussopoulos,  Timos Sells",VLDB Journal,1993,31.0,GoogleScholar
1805181,Efficiently supporting procedures in relational database systems,Timos K. Sellis,SIGMOD,1987,18.4,GoogleScholar
1805182,Checking the temporal integrity of interactive multimedia documents,"Isabelle Mirbel,Barbara Pernici,Timos K. Sellis,S. Tserkezoglou,Michalis Vazirgiannis",VLDB Journal,2000,13.5,GoogleScholar
1805183,Optimization of extended database query languages,"Timos K. Sellis,Leonard D. Shapiro",SIGMOD,1985,12.8,GoogleScholar
1805184,Probabilistic contextual skylines,"Dimitris Sacharidis,  Anastasios Arvanitis,  Timos Sellis",ICDE,2010,17.0,GoogleScholar
1805185,On enhancing scalability for distributed RDF/S stores,"George Tsatsanifos,Dimitris Sacharidis,Timos K. Sellis",EDBT,2011,11.0,GoogleScholar
1805186,Hierarchically compressed wavelet synopses,"Dimitris Sacharidis,  Antonios Deligiannakis,  Timos Sellis",VLDB Journal,2009,8.5,GoogleScholar
1805187,Efficient answering of set containment queries for skewed item distributions,"Manolis Terrovitis,Panagiotis Bouros,Panos Vassiliadis,Timos K. Sellis,Nikos Mamoulis",EDBT,2011,8.666666666666666,GoogleScholar
1805188,Computing and Handling Cardinal Direction Information,"Spiros Skiadopoulos,Christos Giannoukos,Panos Vassiliadis,Timos K. Sellis,Manolis Koubarakis",EDBT,2004,7.6,GoogleScholar
1805189,Personalized Influential Topic Search via Social Network Summarization,"Jianxin Li,Chengfei Liu,Jeffrey Xu Yu,Yi Chen,Timos Sellis,J. Shane Culpepper",IEEE TKDE,2016,8.25,GoogleScholar
