_id,idDBLP,idACM,title_title_jac_qgm_3_qgm_3,authors_authors_jac_qgm_3_qgm_3,venue_venue_jac_qgm_3_qgm_3,year_year_lev_sim,gold
22479,conf/sigmod/FabretJLPRS01,375677,0.8554216867469879,0.6725663716814161,0.15517241379310345,1.0,1
22618,conf/sigmod/FernandezMS01,375674,1.0,0.7962962962962963,0.15517241379310345,1.0,1
22645,conf/sigmod/RinfretOO01,375669,1.0,0.6909090909090909,0.15517241379310345,1.0,1
22667,conf/sigmod/AggarwalY01,375668,1.0,1.0,0.15517241379310345,1.0,1
22799,conf/sigmod/IpeirotisGS01,375671,1.0,0.7241379310344828,0.15517241379310345,1.0,1
22888,conf/sigmod/GreenwaldK01,375670,1.0,0.627906976744186,0.15517241379310345,1.0,1
23040,conf/sigmod/YuMWL01,375684,1.0,0.7321428571428571,0.15517241379310345,1.0,1
23090,conf/sigmod/BorkarDS01,375682,1.0,0.7833333333333333,0.15517241379310345,1.0,1
23191,conf/sigmod/BrunoCG01,375686,1.0,0.7407407407407407,0.15517241379310345,1.0,1
23266,conf/sigmod/DeshpandeGR01,375685,1.0,0.7758620689655172,0.15517241379310345,1.0,1
23440,conf/sigmod/SlivinskasJS01,375678,1.0,0.7236842105263158,0.15517241379310345,1.0,1
23558,conf/sigmod/BohannonMR01,375681,1.0,0.7407407407407407,0.15517241379310345,1.0,1
23640,conf/sigmod/KeoghCMP01,375680,1.0,0.7160493827160493,0.15517241379310345,1.0,1
23722,conf/sigmod/ChenGK01,375692,1.0,0.8444444444444444,0.15517241379310345,1.0,1
23850,conf/sigmod/BabuGR01,375693,1.0,0.7719298245614035,0.15517241379310345,1.0,1
24014,conf/sigmod/ChaudhuriDN01,375694,1.0,0.65,0.15517241379310345,1.0,1
24148,conf/sigmod/MistryRSR01,375703,1.0,0.75,0.15517241379310345,1.0,1
24196,conf/sigmod/JagadishJOT01,375687,1.0,0.8771929824561403,0.15517241379310345,1.0,1
24213,conf/sigmod/ChenGM01,375688,1.0,0.8461538461538461,0.15517241379310345,1.0,1
24232,conf/sigmod/GionisGK01,375689,0.8541666666666666,0.8518518518518519,0.15517241379310345,1.0,1
24308,conf/sigmod/HristidisKP01,375690,1.0,0.7619047619047619,0.15517241379310345,1.0,1
24533,conf/sigmod/KalnisP01,375712,1.0,1.0,0.15517241379310345,1.0,1
24710,conf/sigmod/BohmBKK01,375714,1.0,0.6741573033707865,0.15517241379310345,1.0,1
24838,conf/sigmod/LazaridisM01,375718,1.0,1.0,0.15517241379310345,1.0,1
24916,conf/sigmod/AfratiLU01,375705,1.0,0.7058823529411765,0.15517241379310345,1.0,1
25022,conf/sigmod/GoldsteinL01,375706,1.0,0.54,0.15517241379310345,1.0,1
25114,conf/sigmod/LeeWMS01,375709,1.0,0.71875,0.15517241379310345,1.0,1
25169,conf/sigmod/OlstonWL01,375710,1.0,0.6981132075471698,0.15517241379310345,1.0,1
25288,journals/sigmod/PhatakSSS96,381897,1.0,0.7166666666666667,0.6190476190476191,1.0,1
25353,journals/sigmod/Wade96,381895,1.0,1.0,0.6190476190476191,1.0,1
25437,journals/sigmod/FreemanG96,381893,1.0,1.0,0.6190476190476191,1.0,1
25498,journals/sigmod/UrbanDG96,381892,1.0,0.7076923076923077,0.6190476190476191,1.0,1
25596,journals/tods/AndriesCPB01,383735,1.0,0.7878787878787878,0.4117647058823529,1.0,1
25661,journals/sigmod/Qian96,381901,1.0,1.0,0.6190476190476191,1.0,1
25773,journals/sigmod/Anonymous96,381900,1.0,0.0,0.6190476190476191,1.0,1
25915,journals/tods/FukudaMMT01,383893,1.0,0.8461538461538461,0.4117647058823529,1.0,1
25932,journals/tods/ChomickiTB01,383892,1.0,0.7924528301886793,0.4117647058823529,1.0,1
26021,journals/tods/HsuSY01,383737,0.9363636363636364,1.0,0.4117647058823529,1.0,1
26096,journals/tods/DekhtyarRS01,383736,1.0,1.0,0.4117647058823529,1.0,1
26131,journals/tods/LiC01,502032,1.0,0.4117647058823529,0.4117647058823529,1.0,1
26153,journals/tods/EiterLLS01,502031,1.0,0.875,0.4117647058823529,1.0,1
26171,journals/sigmod/Snodgrass98a,390004,0.8717948717948718,0.7826086956521741,0.6190476190476191,1.0,1
26206,journals/tods/JajodiaSSS01,383894,1.0,0.8125,0.4117647058823529,1.0,1
26297,journals/tods/MamoulisP01,503101,1.0,0.7073170731707317,0.4117647058823529,1.0,1
26416,journals/tods/LakshmananSS01,503102,1.0,0.8813559322033898,0.4117647058823529,1.0,1
26484,journals/tods/Ng01,502033,1.0,1.0,0.4117647058823529,1.0,1
26606,journals/tods/KotidisR01,503100,1.0,0.7073170731707317,0.4117647058823529,1.0,1
26772,journals/tods/Suciu02,507235,1.0,1.0,0.4117647058823529,1.0,1
26830,journals/tods/SchuldtABS02,507236,1.0,0.6933333333333334,0.4117647058823529,1.0,1
26975,journals/tods/Snodgrass01,505049,1.0,0.7826086956521741,0.4117647058823529,1.0,1
26978,journals/tods/Snodgrass01a,505055,1.0,0.7826086956521741,0.4117647058823529,1.0,1
27016,journals/sigmod/Dogac02,507340,0.3648648648648649,1.0,0.6190476190476191,1.0,1
27147,journals/sigmod/TianDCZ02,507341,1.0,0.7413793103448276,0.6190476190476191,1.0,1
27392,journals/tods/LiuDL02,507237,1.0,0.8297872340425532,0.4117647058823529,1.0,1
27636,journals/sigmod/CiliaB02,507344,1.0,0.4545454545454545,0.6190476190476191,1.0,1
27764,journals/sigmod/HummerLW02,507345,1.0,0.3559322033898305,0.6190476190476191,1.0,1
27770,journals/sigmod/Cingil02,507342,1.0,1.0,0.6190476190476191,1.0,1
27808,journals/sigmod/SommerGB02,507343,1.0,0.8571428571428571,0.6190476190476191,1.0,1
27824,conf/sigmod/AgichteinGV01,375774,1.0,0.8315789473684211,0.15517241379310345,1.0,1
27972,conf/sigmod/ShahC01,375773,1.0,1.0,0.15517241379310345,1.0,1
28077,conf/sigmod/KriegelMPS01,375777,1.0,0.6024096385542169,0.15517241379310345,1.0,1
28154,conf/sigmod/ChangC01,375776,1.0,0.4909090909090909,0.15517241379310345,1.0,1
28161,conf/sigmod/DattaDRTV01,375780,1.0,0.7391304347826086,0.15517241379310345,1.0,1
28265,conf/sigmod/LamCKNH01,375779,1.0,0.7878787878787878,0.15517241379310345,1.0,1
28359,conf/sigmod/HanPLJ01,375786,1.0,0.8169014084507042,0.15517241379310345,1.0,1
28510,conf/sigmod/WhitneyS01,375783,0.8977272727272727,0.8529411764705882,0.15517241379310345,1.0,1
28584,conf/sigmod/Larson01,375792,0.7173913043478259,0.10377358490566037,0.15517241379310345,1.0,1
28767,conf/sigmod/ChenZCKR01,375789,1.0,0.8441558441558441,0.15517241379310345,1.0,1
28862,conf/sigmod/Mohan01,375798,0.686046511627907,0.1139240506329114,0.15517241379310345,1.0,1
28940,conf/sigmod/Rosenthal01,375796,0.7777777777777778,0.2419354838709677,0.15517241379310345,1.0,1
29082,conf/sigmod/GunopulosD01,375808,0.6923076923076923,0.6923076923076923,0.15517241379310345,1.0,1
29155,conf/sigmod/HaasH01,375800,0.5897435897435898,1.0,0.15517241379310345,1.0,1
29266,conf/sigmod/CasatiS01,375812,1.0,0.5897435897435898,0.15517241379310345,1.0,1
29334,conf/sigmod/Bussler01,375810,1.0,1.0,0.15517241379310345,1.0,1
29427,conf/sigmod/Smith01,375814,0.75,1.0,0.15517241379310345,1.0,1
29441,journals/tods/BohlenJS00,377665,1.0,0.5679012345679012,0.4117647058823529,1.0,1
29459,journals/tods/FegarasM00,377676,1.0,1.0,0.4117647058823529,1.0,1
29511,journals/tods/KossmannFDA00,377677,1.0,0.8253968253968254,0.4117647058823529,1.0,1
29690,journals/sigmod/Bestavros96,381860,1.0,1.0,0.6190476190476191,1.0,1
29757,journals/sigmod/RamamrithamSSTX96,381868,0.912280701754386,0.6320754716981132,0.6190476190476191,1.0,1
29771,journals/sigmod/HaritsaS96,381870,1.0,0.6,0.6190476190476191,1.0,1
29856,journals/sigmod/KuoM96,381873,0.8235294117647058,1.0,0.6190476190476191,1.0,1
29885,journals/sigmod/UlusoyB96,381876,1.0,0.5094339622641509,0.6190476190476191,1.0,1
29958,journals/sigmod/LinP96,381878,1.0,0.55,0.6190476190476191,1.0,1
30009,journals/sigmod/SonDT96,381879,1.0,0.7833333333333333,0.6190476190476191,1.0,1
30179,journals/sigmod/AndlerHEMBE96,381881,1.0,0.4077669902912621,0.6190476190476191,1.0,1
30250,journals/sigmod/AdelbergKG96,381882,1.0,1.0,0.6190476190476191,1.0,1
30381,journals/sigmod/SilberschatzSU96,381886,0.9324324324324323,0.4155844155844156,0.6190476190476191,1.0,1
30435,journals/sigmod/BerndtssonH96,381889,1.0,0.7317073170731707,0.6190476190476191,1.0,1
30616,conf/sigmod/FegarasSRM00,335494,1.0,0.8205128205128205,0.15517241379310345,1.0,1
30689,conf/sigmod/WangSSZZW00,335495,1.0,0.6785714285714286,0.15517241379310345,1.0,1
30864,conf/sigmod/IvesLPST00,335492,1.0,0.8497109826589595,0.15517241379310345,1.0,1
30902,conf/sigmod/BlakeleyD00,335480,0.38461538461538464,0.46,0.15517241379310345,1.0,1
30954,conf/sigmod/ShuklaD00,335482,0.6818181818181818,0.625,0.15517241379310345,1.0,1
30979,conf/sigmod/BratsbergT00,335477,0.6376811594202898,0.4677419354838709,0.15517241379310345,1.0,1
31102,conf/sigmod/Gal00,335479,0.7012987012987013,1.0,0.15517241379310345,1.0,1
31142,conf/sigmod/Nori00,335474,0.6956521739130435,0.6666666666666666,0.15517241379310345,1.0,1
31336,conf/sigmod/Ramakrishnan00,335471,0.775,1.0,0.15517241379310345,1.0,1
31381,conf/sigmod/Hellerstein00,335473,0.546875,0.20952380952380956,0.15517241379310345,1.0,1
31409,conf/sigmod/OrdonezC00,335468,1.0,0.6,0.15517241379310345,1.0,1
31567,conf/sigmod/Jhingran00,335469,1.0,1.0,0.15517241379310345,1.0,1
31601,conf/sigmod/Weininger00,335465,1.0,1.0,0.15517241379310345,1.0,1
31645,conf/sigmod/ChenCPPSTM00,335466,1.0,0.8252427184466019,0.15517241379310345,1.0,1
31682,conf/sigmod/OriaOILY00,336589,1.0,0.6235294117647059,0.15517241379310345,1.0,1
31768,conf/sigmod/BressanGOT00,336587,1.0,0.7205882352941176,0.15517241379310345,1.0,1
31873,conf/sigmod/LiBCS00,336583,1.0,0.8117647058823529,0.15517241379310345,1.0,1
32074,conf/sigmod/YangYW00,336578,1.0,0.7346938775510204,0.15517241379310345,1.0,1
32185,conf/sigmod/GillmannWSWW00,336577,0.9489795918367347,0.7741935483870968,0.15517241379310345,1.0,1
32220,conf/sigmod/Rodriguez-Martinez00,336575,1.0,0.7407407407407407,0.15517241379310345,1.0,1
32333,conf/sigmod/HsuLG00,336573,1.0,0.58,0.15517241379310345,1.0,1
32524,conf/sigmod/PeiMHZ00,336572,0.9550561797752808,0.7045454545454546,0.15517241379310345,1.0,1
32692,conf/sigmod/JarkeQCLFLVV00,336570,1.0,0.4768211920529801,0.15517241379310345,1.0,1
32794,conf/sigmod/Sarawagi00,336564,0.918032786885246,1.0,0.15517241379310345,1.0,1
32924,conf/sigmod/BerckenDS00,336562,1.0,0.7878787878787878,0.15517241379310345,1.0,1
33023,conf/sigmod/ChenDLT00,336560,1.0,0.7931034482758621,0.15517241379310345,1.0,1
33140,conf/sigmod/MerialdoAMMP00,335497,1.0,0.9041095890410958,0.15517241379310345,1.0,1
33274,conf/sigmod/RundensteinerCCSO00,335496,1.0,0.8148148148148148,0.15517241379310345,1.0,1
33302,conf/sigmod/LabrinidisR00,335430,1.0,0.75,0.15517241379310345,1.0,1
33422,conf/sigmod/ChenJDTW00,335432,1.0,0.7457627118644068,0.15517241379310345,1.0,1
33644,conf/sigmod/JagadishKS00,335434,1.0,0.8461538461538461,0.15517241379310345,1.0,1
33693,conf/sigmod/ForlizziGNS00,335426,1.0,0.686046511627907,0.15517241379310345,1.0,1
33903,conf/sigmod/SaltenisJLL00,335427,1.0,0.7111111111111111,0.15517241379310345,1.0,1
33917,conf/sigmod/MoonSL00,335428,1.0,0.6666666666666666,0.15517241379310345,1.0,1
33932,conf/sigmod/ChoSG00,335429,1.0,0.8688524590163934,0.15517241379310345,1.0,1
33987,conf/sigmod/PopaDST00,335421,1.0,0.7460317460317459,0.15517241379310345,1.0,1
34158,conf/sigmod/GoldmanW00,335422,1.0,1.0,0.15517241379310345,1.0,1
34259,conf/sigmod/AgrawalW00,335423,1.0,0.627906976744186,0.15517241379310345,1.0,1
34385,conf/sigmod/BarclaySG00,335424,0.7254901960784313,0.5,0.15517241379310345,1.0,1
34445,conf/sigmod/LeeKOTM00,335416,1.0,0.8395061728395061,0.15517241379310345,1.0,1
34686,conf/sigmod/RoySSB00,335419,1.0,0.75,0.15517241379310345,1.0,1
34777,conf/sigmod/HellersteinA00,335420,1.0,1.0,0.15517241379310345,1.0,1
34789,conf/sigmod/HsiaoN00,335461,1.0,1.0,0.15517241379310345,1.0,1
34892,conf/sigmod/AnnamalaiCD00,335463,1.0,0.7384615384615385,0.15517241379310345,1.0,1
34895,conf/sigmod/PonnekantiK00,335462,1.0,0.6595744680851063,0.15517241379310345,1.0,1
34955,conf/sigmod/LehnerSPC00,335454,0.851063829787234,0.8732394366197183,0.15517241379310345,1.0,1
35003,conf/sigmod/WattezCBFF00,335452,1.0,0.7865168539325843,0.15517241379310345,1.0,1
35039,conf/sigmod/Ross00,335457,1.0,1.0,0.15517241379310345,1.0,1
35157,conf/sigmod/RaoR00,335449,0.8979591836734694,0.5294117647058824,0.15517241379310345,1.0,1
35181,conf/sigmod/GunopulosKTD00,335448,1.0,0.8313253012048193,0.15517241379310345,1.0,1
35266,conf/sigmod/WaasG00,335451,1.0,0.4545454545454545,0.15517241379310345,1.0,1
35405,conf/sigmod/AcharyaGP00,335450,1.0,0.7540983606557377,0.15517241379310345,1.0,1
35531,conf/sigmod/RamaswamyRS00,335437,1.0,0.7090909090909091,0.15517241379310345,1.0,1
35611,conf/sigmod/OhHP00,335436,1.0,0.4324324324324325,0.15517241379310345,1.0,1
35717,conf/sigmod/SzalayGKT00,335439,1.0,0.6666666666666666,0.15517241379310345,1.0,1
35853,conf/sigmod/AgrawalS00,335438,1.0,0.8095238095238095,0.15517241379310345,1.0,1
36031,journals/sigmod/RashidS00,369281,1.0,0.5555555555555556,0.6190476190476191,1.0,1
36133,journals/sigmod/CasatiDS00,369276,0.6470588235294118,0.5964912280701754,0.6190476190476191,1.0,1
36271,journals/sigmod/HasselbringHHKRRS00,369277,0.5196078431372549,0.4177215189873418,0.6190476190476191,1.0,1
36294,journals/sigmod/Jhingran00,369287,1.0,1.0,0.6190476190476191,1.0,1
36455,journals/sigmod/BernsteinHP00,369289,0.8444444444444444,0.6716417910447762,0.6190476190476191,1.0,1
36565,journals/sigmod/YuenCLL00,369282,1.0,0.6,0.6190476190476191,1.0,1
36643,journals/sigmod/Halevy00,369284,1.0,1.0,0.6190476190476191,1.0,1
36722,journals/sigmod/VetterliVS00,362138,0.925925925925926,0.8367346938775511,0.6190476190476191,1.0,1
36863,journals/sigmod/LeeC00,362140,1.0,1.0,0.6190476190476191,1.0,1
36909,journals/sigmod/Bussche00,362136,1.0,1.0,0.6190476190476191,1.0,1
37051,journals/sigmod/WestmannKHM00,362137,1.0,0.9032258064516128,0.6190476190476191,1.0,1
37156,journals/tods/KemmeA00,363955,1.0,0.5897435897435898,0.4117647058823529,1.0,1
37264,journals/tods/Meo00,363956,1.0,1.0,0.4117647058823529,1.0,1
37344,journals/sigmod/Palpanas00,362142,1.0,1.0,0.6190476190476191,1.0,1
37367,journals/tods/BaralisW00,363954,1.0,0.5897435897435898,0.4117647058823529,1.0,1
37475,journals/sigmod/MeltonMJKSZ01,373709,1.0,0.8198198198198198,0.6190476190476191,1.0,1
37671,journals/sigmod/BoscMP01,373708,0.8315789473684211,0.7058823529411765,0.6190476190476191,1.0,1
37804,journals/sigmod/CarmelMS01,373705,1.0,0.6346153846153846,0.6190476190476191,1.0,1
37887,journals/sigmod/Critchlow01,373699,1.0,1.0,0.6190476190476191,1.0,1
38014,conf/sigmod/NgWY01,375666,1.0,0.5625,0.15517241379310345,1.0,1
38103,conf/sigmod/GehrkeKS01,375665,1.0,0.7090909090909091,0.15517241379310345,1.0,1
38116,conf/sigmod/HanPDW01,375664,1.0,0.8666666666666667,0.15517241379310345,1.0,1
38230,journals/sigmod/MillerHHYHFP01,373713,1.0,0.736,0.6190476190476191,1.0,1
38274,journals/sigmod/LawderK01,373678,1.0,0.3541666666666667,0.6190476190476191,1.0,1
38443,journals/sigmod/Aggarwal01,373638,1.0,1.0,0.6190476190476191,1.0,1
38579,journals/sigmod/BiancheriPP01,373631,1.0,0.8059701492537313,0.6190476190476191,1.0,1
38760,journals/sigmod/PoessF00,369291,1.0,0.7666666666666667,0.6190476190476191,1.0,1
38870,journals/sigmod/BunemanFSW01,373697,0.8936170212765957,0.5256410256410257,0.6190476190476191,1.0,1
38950,journals/sigmod/FengJH01,373691,1.0,0.7704918032786885,0.6190476190476191,1.0,1
38984,journals/sigmod/BertinoEH01,373684,1.0,0.8253968253968254,0.6190476190476191,1.0,1
39141,journals/sigmod/PuSW01,373680,1.0,0.8367346938775511,0.6190476190476191,1.0,1
39267,journals/sigmod/Etzion99,344820,0.9117647058823528,1.0,0.6190476190476191,1.0,1
39329,journals/sigmod/BonifatiC00,344822,1.0,1.0,0.6190476190476191,1.0,1
39410,journals/sigmod/GatziuJSV99,344825,0.9333333333333332,0.8082191780821918,0.6190476190476191,1.0,1
39505,journals/sigmod/PaepckeGRC00,344828,1.0,0.6931818181818182,0.6190476190476191,1.0,1
39634,journals/sigmod/HansonN99,344839,1.0,0.8571428571428571,0.6190476190476191,1.0,1
39642,journals/sigmod/KempsterST99,344843,1.0,0.6923076923076923,0.6190476190476191,1.0,1
39730,journals/sigmod/Libkin99,344850,1.0,1.0,0.6190476190476191,1.0,1
39809,journals/sigmod/Abiteboul99,344853,1.0,1.0,0.6190476190476191,1.0,1
39865,conf/sigmod/ReveszCKLLW00,336590,1.0,0.7764705882352941,0.15517241379310345,1.0,1
40013,journals/sigmod/RoddickABDEGHLMMMW00,344789,1.0,0.8405797101449275,0.6190476190476191,1.0,1
40046,journals/sigmod/LabrinidisR00,344794,1.0,1.0,0.6190476190476191,1.0,1
40140,journals/sigmod/PourabbasR00,344799,1.0,0.6521739130434783,0.6190476190476191,1.0,1
40217,journals/sigmod/Vassilakis00,344803,1.0,1.0,0.6190476190476191,1.0,1
40297,journals/sigmod/DongS00,344808,1.0,0.5151515151515151,0.6190476190476191,1.0,1
40363,journals/sigmod/LiefkeS00,344815,1.0,0.5428571428571428,0.6190476190476191,1.0,1
40452,journals/sigmod/EisenbergM00,344819,1.0,1.0,0.6190476190476191,1.0,1
40544,journals/tods/ParsonsW00,357778,1.0,1.0,0.4117647058823529,1.0,1
40789,journals/tods/CuiWW00,357777,1.0,0.7115384615384616,0.4117647058823529,1.0,1
40920,journals/sigmod/KantM00,362091,0.5188679245283019,1.0,0.6190476190476191,1.0,1
41061,journals/sigmod/ArpinarD00,362098,0.9411764705882352,0.7714285714285715,0.6190476190476191,1.0,1
41246,journals/sigmod/WuY00,362096,1.0,0.6363636363636364,0.6190476190476191,1.0,1
41302,journals/sigmod/TheodoridisN00,362104,1.0,0.6734693877551021,0.6190476190476191,1.0,1
41351,journals/sigmod/ClementiniF00,362101,1.0,1.0,0.6190476190476191,1.0,1
41399,journals/sigmod/MusickC99,344860,1.0,0.5897435897435898,0.6190476190476191,1.0,1
41419,journals/sigmod/JacobS99,344857,0.8636363636363636,1.0,0.6190476190476191,1.0,1
41561,journals/sigmod/VassiliadisS99,344869,1.0,0.675,0.6190476190476191,1.0,1
41566,journals/sigmod/EisenbergM99a,344864,0.890625,1.0,0.6190476190476191,1.0,1
41836,journals/tods/GutingBEJLSV00,352963,0.9107142857142856,0.7692307692307693,0.4117647058823529,1.0,1
41893,journals/tods/Bohm00,357776,1.0,0.5416666666666666,0.4117647058823529,1.0,1
42127,journals/tods/Lerner00,352983,1.0,1.0,0.4117647058823529,1.0,1
42193,journals/sigmod/Aberer02b,601865,1.0,1.0,0.6190476190476191,1.0,1
42208,journals/sigmod/HalkidiBV02a,601862,1.0,0.925925925925926,0.6190476190476191,1.0,1
42417,journals/sigmod/HuangKL02,601863,1.0,0.4098360655737705,0.6190476190476191,1.0,1
42603,journals/sigmod/Kuijpers02,601866,0.660377358490566,1.0,0.6190476190476191,1.0,1
42664,journals/sigmod/Weikum02,601867,0.7428571428571429,1.0,0.6190476190476191,1.0,1
42721,journals/sigmod/LightstoneLZ02,601873,1.0,0.4375,0.6190476190476191,1.0,1
42876,journals/sigmod/Winslett02b,601871,0.2262773722627737,1.0,0.6190476190476191,1.0,1
42941,journals/sigmod/MeltonMJKS02,601877,0.7666666666666667,0.711340206185567,0.6190476190476191,1.0,1
42981,journals/sigmod/RossAJS02,601875,1.0,0.6097560975609756,0.6190476190476191,1.0,1
43106,journals/tods/BrunoCG02,568519,1.0,0.8461538461538461,0.4117647058823529,1.0,1
43126,journals/sigmod/Fagin02,565143,1.0,1.0,0.6190476190476191,1.0,1
43198,journals/sigmod/EisenbergM02,565141,1.0,1.0,0.6190476190476191,1.0,1
43285,journals/tods/CaldersNW02,581752,1.0,0.6734693877551021,0.4117647058823529,1.0,1
43475,journals/tods/ChakrabartiKMP02,568520,1.0,0.8051948051948052,0.4117647058823529,1.0,1
43490,journals/tods/CiacciaP02,582412,1.0,0.6764705882352942,0.4117647058823529,1.0,1
43621,journals/tods/MayL02,582411,1.0,0.7317073170731707,0.4117647058823529,1.0,1
43773,journals/tods/TaoPZ02,581754,1.0,0.8222222222222222,0.4117647058823529,1.0,1
43906,journals/tods/GibbonsMP02,581753,1.0,0.75,0.4117647058823529,1.0,1
43980,journals/sigmod/YaoG02,601861,1.0,0.5428571428571428,0.6190476190476191,1.0,1
44038,journals/sigmod/Hammer02a,601859,1.0,1.0,0.6190476190476191,1.0,1
44056,journals/tods/FernandezKSMT02,582413,1.0,0.6464646464646465,0.4117647058823529,1.0,1
44317,journals/sigmod/TanakaV01,603879,1.0,0.16666666666666666,0.6190476190476191,1.0,1
44460,journals/sigmod/Huyn01,603880,1.0,1.0,0.6190476190476191,1.0,1
44603,journals/sigmod/RossHKRRSS01,603882,1.0,0.14018691588785046,0.6190476190476191,1.0,1
44639,journals/sigmod/BabuW01,603884,1.0,0.5897435897435898,0.6190476190476191,1.0,1
44723,journals/sigmod/LabrinidisM01,603886,1.0,1.0,0.6190476190476191,1.0,1
44739,journals/sigmod/RossCGLLM01,604262,1.0,0.17647058823529413,0.6190476190476191,1.0,1
45006,journals/sigmod/Barbara01,604266,0.7052631578947368,0.5217391304347826,0.6190476190476191,1.0,1
45203,journals/sigmod/StolfoLCFE01,604267,1.0,0.8783783783783784,0.6190476190476191,1.0,1
45492,journals/sigmod/BarbaraCJW01,604268,1.0,0.7164179104477612,0.6190476190476191,1.0,1
45599,journals/sigmod/CabreraLM01,604269,1.0,0.6507936507936508,0.6190476190476191,1.0,1
45709,journals/sigmod/LeeF01,604270,1.0,0.6666666666666666,0.6190476190476191,1.0,1
45806,journals/sigmod/SayginVC01,604271,1.0,0.6307692307692307,0.6190476190476191,1.0,1
45924,journals/sigmod/VelACM01,604272,0.912280701754386,0.5223880597014925,0.6190476190476191,1.0,1
45953,journals/sigmod/LuoI02,601879,1.0,1.0,0.6190476190476191,1.0,1
46030,journals/sigmod/WinslettCDHZZ02,601881,1.0,0.29906542056074764,0.6190476190476191,1.0,1
46129,journals/sigmod/RossIJP00,602302,1.0,0.1851851851851852,0.6190476190476191,1.0,1
46174,journals/sigmod/CruzKLSWY02,601882,0.9449541284403671,0.7,0.6190476190476191,1.0,1
46371,journals/sigmod/Fankhauser01,603870,0.8979591836734694,1.0,0.6190476190476191,1.0,1
46521,journals/sigmod/SchmidtWKFCMB01,603872,1.0,0.8376068376068376,0.6190476190476191,1.0,1
46854,journals/sigmod/Suciu01,603874,1.0,1.0,0.6190476190476191,1.0,1
46886,journals/sigmod/HanBP01,603873,1.0,0.7948717948717948,0.6190476190476191,1.0,1
47080,journals/sigmod/LudascherMM01,603876,1.0,0.6060606060606061,0.6190476190476191,1.0,1
47110,journals/sigmod/ChienTZ01,603875,1.0,0.6451612903225806,0.6190476190476191,1.0,1
47183,journals/sigmod/Lomet01,603878,1.0,0.7058823529411765,0.6190476190476191,1.0,1
47293,journals/vldb/VaghaniRKSSLH94,615197,1.0,0.8925619834710744,0.057142857142857134,1.0,1
47386,journals/vldb/LeeW94,615200,1.0,0.5897435897435898,0.057142857142857134,1.0,1
47444,journals/vldb/RamakrishnanSSS94,615195,1.0,1.0,0.057142857142857134,1.0,1
47521,journals/vldb/KieslingSSD94,615196,1.0,0.5662650602409639,0.057142857142857134,1.0,1
47557,journals/vldb/RamamohanaraoH94,615193,1.0,1.0,0.057142857142857134,1.0,1
47686,journals/vldb/DerrMP94,615194,1.0,0.7333333333333333,0.057142857142857134,1.0,1
47855,journals/vldb/Sciore94,615189,1.0,1.0,0.057142857142857134,1.0,1
48009,journals/vldb/PapadiasS94,615209,1.0,0.8648648648648649,0.057142857142857134,1.0,1
48092,journals/vldb/LinJF94,615210,1.0,0.8846153846153846,0.057142857142857134,1.0,1
48211,journals/vldb/Baumann94,615207,1.0,1.0,0.057142857142857134,1.0,1
48290,journals/vldb/ChuIT94,615208,1.0,0.5964912280701754,0.057142857142857134,1.0,1
48400,journals/vldb/C94c,615205,0.4157303370786517,0.0,0.057142857142857134,1.0,1
48515,journals/vldb/Guting94,615206,1.0,0.6206896551724138,0.057142857142857134,1.0,1
48598,journals/vldb/Barbara-MillaG94,615201,1.0,0.6538461538461539,0.057142857142857134,1.0,1
48730,journals/vldb/Bertino94,615202,1.0,1.0,0.057142857142857134,1.0,1
48784,journals/sigmod/MeltonE01,604280,1.0,1.0,0.6190476190476191,1.0,1
48880,journals/sigmod/Cardelli01,604278,1.0,1.0,0.6190476190476191,1.0,1
48940,journals/sigmod/Jagadish01,604276,0.64,1.0,0.6190476190476191,1.0,1
49043,journals/sigmod/Scholl01,604275,0.2857142857142857,1.0,0.6190476190476191,1.0,1
49147,journals/sigmod/Aberer01a,604274,1.0,1.0,0.6190476190476191,1.0,1
49212,journals/vldb/KamelWS94,615188,1.0,0.7391304347826086,0.057142857142857134,1.0,1
49301,journals/vldb/WhangKW94,615187,1.0,0.6727272727272727,0.057142857142857134,1.0,1
49348,journals/vldb/GeorgakopoulosRL94,615186,1.0,0.8769230769230769,0.057142857142857134,1.0,1
49458,journals/sigmod/ShethMKA01,604286,1.0,0.5316455696202531,0.6190476190476191,1.0,1
49584,journals/sigmod/Cetintemel01,604284,1.0,0.3333333333333333,0.6190476190476191,1.0,1
49608,journals/sigmod/Labrinidis01,604283,0.2222222222222222,1.0,0.6190476190476191,1.0,1
49640,journals/sigmod/ShahMFH01,604282,1.0,0.8684210526315791,0.6190476190476191,1.0,1
49959,journals/sigmod/SpynsMJ02,637413,1.0,0.7037037037037037,0.6190476190476191,1.0,1
50060,journals/sigmod/SureSS02,637414,1.0,0.6666666666666666,0.6190476190476191,1.0,1
50291,journals/sigmod/BusslerFM02,637415,1.0,0.7333333333333333,0.6190476190476191,1.0,1
50394,journals/vldb/BarbaraI95,615236,0.7528089887640449,0.3818181818181817,0.057142857142857134,1.0,1
50450,journals/vldb/NybergBCGL95,615237,1.0,0.7631578947368421,0.057142857142857134,1.0,1
50527,journals/vldb/WhiteD95,615238,1.0,1.0,0.057142857142857134,1.0,1
50614,journals/vldb/SwamiS95,615239,1.0,0.5434782608695652,0.057142857142857134,1.0,1
